"Date","Price","Open","High","Low","Vol.","Change %"
"02/19/2023","1.4821","1.4848","1.5356","1.4663","116.21M","-0.23%"
"02/18/2023","1.4854","1.5245","1.5655","1.4754","111.37M","-2.62%"
"02/17/2023","1.5254","1.3715","1.5436","1.3695","204.58M","11.22%"
"02/16/2023","1.3715","1.3275","1.4649","1.3195","202.89M","3.30%"
"02/15/2023","1.3277","1.2575","1.3318","1.2328","102.74M","5.58%"
"02/14/2023","1.2575","1.1844","1.2599","1.1603","139.69M","6.18%"
"02/13/2023","1.1844","1.2376","1.2435","1.1391","138.91M","-4.32%"
"02/12/2023","1.2378","1.2497","1.3018","1.2258","93.67M","-1.01%"
"02/11/2023","1.2505","1.2307","1.2562","1.2143","82.39M","1.60%"
"02/10/2023","1.2308","1.2300","1.3106","1.2131","169.37M","0.08%"
"02/09/2023","1.2299","1.3056","1.3454","1.2075","198.45M","-5.79%"
"02/08/2023","1.3055","1.2710","1.3428","1.2572","150.67M","2.71%"
"02/07/2023","1.2711","1.1913","1.2716","1.1881","93.79M","6.71%"
"02/06/2023","1.1911","1.2032","1.2377","1.1765","73.42M","-1.03%"
"02/05/2023","1.2035","1.2513","1.2588","1.1874","99.93M","-3.78%"
"02/04/2023","1.2507","1.2447","1.2825","1.2155","91.80M","0.50%"
"02/03/2023","1.2445","1.1783","1.2526","1.1672","128.32M","5.65%"
"02/02/2023","1.1779","1.1937","1.2544","1.1751","151.47M","-1.33%"
"02/01/2023","1.1938","1.1092","1.2037","1.0684","119.68M","7.61%"
"01/31/2023","1.1094","1.0866","1.1226","1.0784","78.66M","2.09%"
"01/30/2023","1.0866","1.1779","1.1790","1.0721","122.21M","-7.76%"
"01/29/2023","1.1780","1.1449","1.1980","1.1299","120.90M","2.92%"
"01/28/2023","1.1446","1.1580","1.1679","1.0930","120.87M","-1.17%"
"01/27/2023","1.1581","1.1272","1.1887","1.0699","182.69M","2.74%"
"01/26/2023","1.1273","0.9916","1.1273","0.9894","174.32M","13.65%"
"01/25/2023","0.9919","0.9555","1.0174","0.9340","103.40M","3.80%"
"01/24/2023","0.9556","0.9935","1.0399","0.9499","107.00M","-3.83%"
"01/23/2023","0.9936","0.9937","1.0135","0.9800","87.50M","-0.09%"
"01/22/2023","0.9945","0.9892","1.0306","0.9769","96.34M","0.53%"
"01/21/2023","0.9892","1.0268","1.0399","0.9863","112.08M","-3.68%"
"01/20/2023","1.0271","0.9529","1.0271","0.9384","87.36M","7.80%"
"01/19/2023","0.9527","0.9391","0.9566","0.9181","73.29M","1.43%"
"01/18/2023","0.9393","0.9945","1.0186","0.9339","117.30M","-5.54%"
"01/17/2023","0.9944","1.0196","1.0355","0.9938","86.45M","-2.46%"
"01/16/2023","1.0196","0.9835","1.0468","0.9715","154.13M","3.69%"
"01/15/2023","0.9833","0.9981","1.0017","0.9544","84.55M","-1.57%"
"01/14/2023","0.9989","0.9304","1.0519","0.9304","206.05M","7.36%"
"01/13/2023","0.9304","0.9153","0.9389","0.8955","85.30M","1.65%"
"01/12/2023","0.9153","0.8915","0.9232","0.8669","144.21M","2.68%"
"01/11/2023","0.8914","0.8581","0.8985","0.8455","75.02M","3.84%"
"01/10/2023","0.8585","0.8428","0.8607","0.8331","63.15M","1.85%"
"01/09/2023","0.8429","0.8398","0.8752","0.8355","124.68M","0.36%"
"01/08/2023","0.8398","0.8063","0.8438","0.7973","56.71M","4.17%"
"01/07/2023","0.8062","0.7992","0.8109","0.7984","36.10M","0.85%"
"01/06/2023","0.7994","0.7891","0.7997","0.7728","55.43M","1.38%"
"01/05/2023","0.7886","0.8069","0.8102","0.7852","45.43M","-2.33%"
"01/04/2023","0.8074","0.7797","0.8138","0.7774","78.54M","3.45%"
"01/03/2023","0.7805","0.7807","0.7883","0.7724","42.10M","-0.01%"
"01/02/2023","0.7805","0.7605","0.7886","0.7499","51.52M","2.63%"
"01/01/2023","0.7605","0.7583","0.7616","0.7484","24.04M","0.31%"
"12/31/2022","0.7581","0.7612","0.7713","0.7545","26.13M","-0.33%"
"12/30/2022","0.7607","0.7770","0.7805","0.7497","56.64M","-2.15%"
"12/29/2022","0.7773","0.7827","0.7866","0.7691","46.48M","-0.67%"
"12/28/2022","0.7826","0.8064","0.8079","0.7753","59.50M","-2.89%"
"12/27/2022","0.8058","0.8147","0.8188","0.7980","44.85M","-1.07%"
"12/26/2022","0.8145","0.7950","0.8155","0.7942","33.13M","2.40%"
"12/25/2022","0.7954","0.7962","0.7987","0.7864","26.81M","-0.03%"
"12/24/2022","0.7957","0.7991","0.8010","0.7933","20.73M","-0.36%"
"12/23/2022","0.7985","0.7965","0.8069","0.7919","45.25M","0.26%"
"12/22/2022","0.7965","0.7939","0.7968","0.7713","56.05M","0.31%"
"12/21/2022","0.7940","0.8017","0.8027","0.7864","46.21M","-1.00%"
"12/20/2022","0.8020","0.7738","0.8072","0.7694","87.39M","3.65%"
"12/19/2022","0.7738","0.8126","0.8210","0.7624","95.43M","-4.79%"
"12/18/2022","0.8127","0.8158","0.8261","0.8037","43.51M","-0.36%"
"12/17/2022","0.8157","0.7953","0.8186","0.7821","70.93M","2.57%"
"12/16/2022","0.7953","0.8783","0.8907","0.7837","112.82M","-9.42%"
"12/15/2022","0.8780","0.9022","0.9058","0.8728","58.84M","-2.72%"
"12/14/2022","0.9025","0.9243","0.9375","0.8984","82.76M","-2.35%"
"12/13/2022","0.9242","0.9105","0.9406","0.8798","114.42M","1.51%"
"12/12/2022","0.9105","0.8925","0.9125","0.8715","61.08M","2.03%"
"12/11/2022","0.8924","0.9082","0.9146","0.8893","30.30M","-1.69%"
"12/10/2022","0.9077","0.9096","0.9155","0.9014","32.90M","-0.21%"
"12/09/2022","0.9096","0.9276","0.9337","0.9083","53.64M","-1.96%"
"12/08/2022","0.9278","0.8970","0.9296","0.8874","65.63M","3.43%"
"12/07/2022","0.8970","0.9176","0.9186","0.8733","83.50M","-2.25%"
