Date,Price,Open,High,Low,Vol.,Change %
01/06/2024,28.79,29.55,29.57,27.73,267.41K,-2.59%
01/05/2024,29.55,30.01,30.17,28.39,303.73K,-1.52%
01/04/2024,30.01,28.94,31.13,28.39,326.12K,3.63%
01/03/2024,28.96,32.75,33.36,27.05,469.28K,-11.56%
01/02/2024,32.75,33.27,33.87,32.28,286.71K,-1.56%
01/01/2024,33.27,31.66,33.56,30.99,290.33K,5.08%
12/31/2023,31.66,32.74,33.01,30.87,269.69K,-3.33%
12/30/2023,32.75,32.91,33.46,32.46,239.73K,-0.56%
12/29/2023,32.94,36.7,36.99,32.04,639.54K,-10.24%
12/28/2023,36.69,38.22,38.22,36.0,273.33K,-3.99%
12/27/2023,38.22,36.02,38.33,34.37,303.61K,6.11%
12/26/2023,36.02,35.13,36.64,34.09,321.23K,2.51%
12/25/2023,35.13,34.29,35.33,33.94,238.60K,2.48%
12/24/2023,34.28,33.2,35.26,32.55,330.96K,3.31%
12/23/2023,33.19,33.01,33.2,31.99,180.42K,0.52%
12/22/2023,33.01,31.81,33.06,31.76,200.52K,3.69%
12/21/2023,31.84,31.15,32.22,30.85,198.74K,2.20%
12/20/2023,31.15,30.47,31.77,30.27,258.24K,2.24%
12/19/2023,30.47,31.47,32.08,30.18,251.69K,-3.19%
12/18/2023,31.48,31.79,32.07,29.75,229.46K,-0.99%
12/17/2023,31.79,32.73,32.82,31.67,153.02K,-2.88%
12/16/2023,32.73,31.88,32.94,31.57,131.10K,2.72%
12/15/2023,31.87,33.92,33.94,31.79,160.04K,-6.05%
12/14/2023,33.92,33.18,34.04,32.66,212.77K,2.23%
12/13/2023,33.18,32.82,33.6,31.71,220.51K,1.11%
12/12/2023,32.81,32.26,33.16,32.04,217.86K,1.62%
12/11/2023,32.29,34.8,34.93,30.93,297.40K,-7.23%
12/10/2023,34.8,34.88,36.2,34.4,242.68K,-0.22%
12/09/2023,34.88,34.17,35.3,34.11,266.58K,2.09%
12/08/2023,34.17,32.61,34.76,32.26,300.34K,4.77%
12/07/2023,32.61,31.61,32.91,31.54,255.20K,3.14%
12/06/2023,31.62,32.44,32.77,31.38,233.36K,-2.50%
12/05/2023,32.43,32.34,32.64,31.42,211.24K,0.30%
12/04/2023,32.33,31.48,32.65,30.83,262.57K,2.68%
12/03/2023,31.49,31.59,31.76,30.88,173.20K,-0.35%
12/02/2023,31.6,30.39,31.64,30.36,162.25K,3.97%
12/01/2023,30.39,30.06,30.59,29.96,139.53K,1.12%
11/30/2023,30.06,29.79,30.09,29.65,147.77K,0.85%
11/29/2023,29.8,29.88,30.3,29.4,181.85K,-0.26%
11/28/2023,29.88,29.76,30.36,29.09,136.31K,0.39%
11/27/2023,29.76,30.74,30.96,29.03,164.97K,-3.20%
11/26/2023,30.74,31.13,31.18,30.0,109.01K,-1.23%
11/25/2023,31.13,30.09,31.16,29.99,113.05K,3.45%
11/24/2023,30.09,29.58,30.46,29.52,106.36K,1.72%
11/23/2023,29.58,29.16,29.8,28.95,102.04K,1.45%
11/22/2023,29.16,28.03,29.5,27.97,173.67K,4.03%
11/21/2023,28.03,30.67,31.21,27.8,178.12K,-8.62%
11/20/2023,30.67,30.57,31.22,30.33,100.96K,0.33%
11/19/2023,30.57,29.89,30.65,29.21,79.52K,2.31%
11/18/2023,29.89,30.73,30.75,29.04,112.70K,-2.74%
11/17/2023,30.73,30.58,31.31,29.53,136.65K,0.47%
11/16/2023,30.58,32.26,32.64,30.05,195.27K,-5.20%
11/15/2023,32.26,30.91,32.35,30.87,164.68K,4.39%
11/14/2023,30.9,32.0,32.52,30.2,176.20K,-3.47%
