"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2020","49.76","55.21","55.48","49.08","962.94K","-9.87%"
"06/10/2020","55.21","51.97","55.46","51.77","703.51K","6.23%"
"06/09/2020","51.97","52.49","53.22","51.03","387.03K","-0.98%"
"06/08/2020","52.49","52.23","52.57","51.59","329.00K","0.50%"
"06/07/2020","52.23","52.81","53.11","50.68","429.18K","-1.10%"
"06/06/2020","52.81","52.62","53.73","51.86","433.42K","0.35%"
"06/05/2020","52.62","52.21","54.36","51.99","657.84K","0.80%"
"06/04/2020","52.21","52.82","53.40","51.00","464.47K","-1.15%"
"06/03/2020","52.82","51.55","53.00","50.67","552.70K","2.47%"
"06/02/2020","51.55","54.65","55.36","50.46","878.58K","-5.68%"
"06/01/2020","54.65","51.54","54.94","51.01","860.98K","6.03%"
"05/31/2020","51.54","54.50","55.63","50.73","1.04M","-5.43%"
"05/30/2020","54.50","46.61","56.28","46.26","1.23M","16.94%"
"05/29/2020","46.61","47.70","47.99","46.16","339.27K","-2.24%"
"05/28/2020","47.67","46.18","47.67","45.77","357.92K","3.23%"
"05/27/2020","46.18","44.85","46.25","44.46","363.63K","2.99%"
"05/26/2020","44.84","45.97","46.20","44.21","347.92K","-2.45%"
"05/25/2020","45.97","45.00","46.06","44.88","390.88K","2.13%"
"05/24/2020","45.01","46.95","47.79","45.01","462.21K","-4.12%"
"05/23/2020","46.95","47.69","48.41","46.65","370.92K","-1.55%"
"05/22/2020","47.69","46.00","48.37","45.37","695.66K","3.67%"
"05/21/2020","46.00","48.41","48.79","44.51","919.25K","-4.97%"
"05/20/2020","48.41","48.95","50.39","46.76","1.10M","-1.10%"
"05/19/2020","48.95","48.06","48.96","46.48","779.96K","1.86%"
"05/18/2020","48.06","46.13","49.70","46.13","1.21M","4.17%"
"05/17/2020","46.13","42.45","47.76","42.40","2.29M","8.68%"
"05/16/2020","42.45","41.89","43.17","41.62","672.42K","1.15%"
"05/15/2020","41.97","43.19","43.44","41.47","927.97K","-2.83%"
"05/14/2020","43.19","43.00","43.54","41.95","1.18M","0.21%"
"05/13/2020","43.10","42.46","43.42","41.37","878.63K","1.52%"
"05/12/2020","42.46","39.93","43.08","39.45","1.21M","6.59%"
"05/11/2020","39.83","40.84","41.87","37.95","1.65M","-2.48%"
"05/10/2020","40.84","45.00","45.34","38.74","2.33M","-9.23%"
"05/09/2020","45.00","46.47","47.70","44.77","1.28M","-3.15%"
"05/08/2020","46.46","44.21","47.67","43.37","1.07M","5.06%"
"05/07/2020","44.22","42.33","44.75","41.86","703.70K","4.92%"
"05/06/2020","42.15","43.76","44.83","42.15","484.79K","-3.68%"
"05/05/2020","43.76","43.92","44.97","43.26","473.84K","-0.90%"
"05/04/2020","44.16","44.80","45.19","42.33","616.92K","-1.43%"
"05/03/2020","44.80","46.46","47.13","44.53","523.29K","-3.75%"
"05/02/2020","46.54","45.64","46.89","44.98","399.63K","1.98%"
"05/01/2020","45.64","44.76","46.73","44.66","656.21K","1.95%"
"04/30/2020","44.77","47.01","49.15","44.06","1.60M","-4.77%"
"04/29/2020","47.01","44.69","47.63","44.48","1.35M","5.19%"
"04/28/2020","44.69","44.42","44.77","42.92","664.81K","0.61%"
"04/27/2020","44.42","44.63","45.21","42.37","682.35K","-0.48%"
"04/26/2020","44.63","44.79","45.59","43.86","690.93K","-0.35%"
"04/25/2020","44.79","43.93","45.98","43.26","846.16K","1.96%"
"04/24/2020","43.93","44.76","45.55","43.75","731.05K","-1.85%"
"04/23/2020","44.76","45.42","46.52","43.78","1.39M","-1.45%"
"04/22/2020","45.42","42.11","45.64","41.66","1.36M","7.83%"
"04/21/2020","42.12","41.79","43.33","40.80","1.86M","0.72%"
"04/20/2020","41.82","46.42","48.62","40.94","2.91M","-9.91%"
"04/19/2020","46.42","42.16","47.61","41.56","1.95M","10.07%"
"04/18/2020","42.17","40.34","42.66","40.24","1.00M","4.53%"
"04/17/2020","40.35","38.80","41.42","37.99","743.98K","3.59%"
"04/16/2020","38.95","35.07","40.36","34.00","1.57M","11.06%"
"04/15/2020","35.07","35.50","36.36","34.74","554.09K","-1.53%"
"04/14/2020","35.61","35.70","36.39","35.01","507.57K","-0.38%"
"04/13/2020","35.75","36.36","36.37","34.62","752.62K","-1.75%"
"04/12/2020","36.39","36.34","38.13","35.42","678.93K","0.12%"
"04/11/2020","36.34","36.64","37.57","35.47","899.33K","-0.81%"
"04/10/2020","36.64","41.05","41.30","34.71","2.03M","-10.74%"
"04/09/2020","41.05","37.79","42.18","37.52","1.38M","8.10%"
"04/08/2020","37.97","36.42","38.23","36.22","753.51K","4.27%"
"04/07/2020","36.42","37.53","38.38","35.35","1.20M","-2.92%"
"04/06/2020","37.51","32.47","37.66","32.44","1.32M","15.57%"
"04/05/2020","32.46","32.99","33.35","31.90","389.66K","-1.59%"
"04/04/2020","32.98","32.72","33.38","32.11","529.58K","0.80%"
"04/03/2020","32.72","32.25","33.24","31.63","579.61K","1.36%"
"04/02/2020","32.28","31.31","33.91","30.93","699.80K","3.26%"
"04/01/2020","31.26","30.92","31.68","29.77","530.48K","1.29%"
"03/31/2020","30.86","30.50","31.87","30.14","535.83K","1.19%"
"03/30/2020","30.50","28.50","31.59","28.32","601.86K","7.01%"
"03/29/2020","28.50","30.32","30.62","28.30","459.51K","-5.99%"
"03/28/2020","30.32","30.98","31.10","29.09","682.90K","-2.13%"
"03/27/2020","30.98","32.46","32.97","30.89","670.85K","-4.55%"
"03/26/2020","32.46","32.18","32.59","31.14","480.35K","0.85%"
"03/25/2020","32.18","32.75","32.93","30.94","701.31K","-1.82%"
"03/24/2020","32.78","32.12","33.22","31.72","817.54K","2.03%"
"03/23/2020","32.12","29.66","33.12","29.13","1.01M","8.31%"
"03/22/2020","29.66","33.18","35.54","29.09","1.34M","-10.62%"
"03/21/2020","33.18","33.40","35.60","31.96","1.60M","-0.61%"
"03/20/2020","33.39","31.91","36.24","29.94","2.33M","4.62%"
"03/19/2020","31.91","29.79","33.88","28.15","2.13M","7.15%"
"03/18/2020","29.78","25.19","29.78","24.38","1.72M","18.39%"
"03/17/2020","25.16","24.67","25.69","23.99","1.21M","2.44%"
"03/16/2020","24.56","25.72","26.33","21.40","1.68M","-4.54%"
"03/15/2020","25.72","24.93","26.68","24.65","1.03M","2.69%"
"03/14/2020","25.05","27.35","27.76","24.67","1.33M","-8.39%"
"03/13/2020","27.35","25.63","29.82","17.33","3.53M","6.48%"
"03/12/2020","25.68","40.10","40.50","24.44","2.74M","-35.95%"
"03/11/2020","40.10","41.49","42.30","37.35","660.39K","-3.36%"
