"Date","Price","Open","High","Low","Vol.","Change %"
"10/14/2023","64.28","63.73","64.92","63.61","28.08K","0.87%"
"10/13/2023","63.73","63.01","64.60","62.94","36.48K","1.14%"
"10/12/2023","63.01","63.29","64.11","61.93","44.36K","-0.41%"
"10/11/2023","63.27","64.08","64.49","62.67","50.64K","-1.27%"
"10/10/2023","64.08","63.30","64.85","63.04","51.89K","1.31%"
"10/09/2023","63.25","66.04","66.09","62.51","62.34K","-4.22%"
"10/08/2023","66.04","66.74","67.36","65.17","40.65K","-1.05%"
"10/07/2023","66.74","68.87","69.22","65.92","111.13K","-3.09%"
"10/06/2023","68.87","66.88","69.71","66.88","128.37K","2.98%"
"10/05/2023","66.88","66.58","72.29","66.23","265.91K","0.45%"
"10/04/2023","66.58","65.08","66.77","63.18","96.43K","2.31%"
"10/03/2023","65.08","69.18","70.26","64.64","119.45K","-5.93%"
"10/02/2023","69.18","72.24","72.27","68.21","112.98K","-4.21%"
"10/01/2023","72.22","67.56","72.39","67.35","113.69K","6.90%"
"09/30/2023","67.56","66.07","68.64","66.02","95.40K","2.25%"
"09/29/2023","66.07","65.69","67.76","64.99","100.15K","0.58%"
"09/28/2023","65.69","60.68","66.80","60.52","189.87K","8.26%"
"09/27/2023","60.68","61.13","62.78","60.03","65.25K","-0.73%"
"09/26/2023","61.13","62.23","62.32","60.42","41.80K","-1.77%"
"09/25/2023","62.23","61.74","62.96","61.22","50.32K","0.80%"
"09/24/2023","61.74","62.97","63.20","61.56","39.26K","-1.95%"
"09/23/2023","62.97","64.33","64.89","62.32","52.59K","-2.12%"
"09/22/2023","64.33","62.50","64.55","61.97","80.75K","2.90%"
"09/21/2023","62.52","65.50","66.04","62.26","108.70K","-4.55%"
"09/20/2023","65.50","61.84","65.89","61.33","150.47K","5.92%"
"09/19/2023","61.84","60.56","64.14","60.56","119.58K","2.11%"
"09/18/2023","60.56","59.46","62.45","58.29","102.61K","1.84%"
"09/17/2023","59.46","59.15","61.63","57.71","142.66K","0.53%"
"09/16/2023","59.15","55.87","62.04","55.80","216.62K","5.90%"
"09/15/2023","55.85","54.37","56.11","53.97","50.13K","2.74%"
"09/14/2023","54.36","53.59","54.92","53.36","55.98K","1.41%"
"09/13/2023","53.60","53.01","54.53","52.86","83.98K","1.12%"
