"Date","Price","Open","High","Low","Vol.","Change %"
"03/15/2020","5.0472","4.5949","5.2768","4.5487","66.16M","9.81%"
"03/14/2020","4.5965","4.8587","4.9127","4.5032","81.06M","-5.40%"
"03/13/2020","4.8587","3.7592","5.2763","3.1148","180.33M","29.23%"
"03/12/2020","3.7597","6.5919","6.6142","3.6335","134.76M","-42.96%"
"03/11/2020","6.5913","6.8165","6.8849","6.1333","51.15M","-3.25%"
"03/10/2020","6.8128","6.9336","6.9573","6.6173","42.88M","-1.74%"
"03/09/2020","6.9337","6.4369","7.0389","6.3950","72.61M","7.72%"
"03/08/2020","6.4371","7.8064","7.8064","6.2453","58.91M","-17.54%"
"03/07/2020","7.8064","8.2196","8.2205","7.7610","39.82M","-5.03%"
"03/06/2020","8.2196","8.1783","8.3075","7.9130","47.08M","0.50%"
"03/05/2020","8.1787","7.9358","8.4154","7.9352","51.86M","3.06%"
"03/04/2020","7.9360","8.4769","8.5195","7.6625","55.30M","-6.38%"
"03/03/2020","8.4769","8.4530","8.6247","8.1686","53.52M","0.28%"
"03/02/2020","8.4529","7.7459","8.6513","7.7001","51.99M","9.12%"
"03/01/2020","7.7465","7.3533","7.9094","7.3519","42.68M","5.35%"
"02/29/2020","7.3532","7.4505","7.6572","7.3347","35.39M","-1.31%"
"02/28/2020","7.4506","7.7082","7.8383","7.1856","46.93M","-3.32%"
"02/27/2020","7.7067","7.6619","8.0683","7.3395","56.15M","0.60%"
"02/26/2020","7.6610","9.1923","9.3474","7.3015","73.30M","-16.66%"
"02/25/2020","9.1925","9.3564","9.4516","8.9656","40.14M","-1.75%"
"02/24/2020","9.3564","9.7505","9.7691","9.0108","42.03M","-4.04%"
"02/23/2020","9.7505","9.5015","9.9660","9.4601","40.66M","2.62%"
"02/22/2020","9.5020","9.4191","9.7283","9.3156","41.91M","0.88%"
"02/21/2020","9.4191","8.8805","9.8662","8.7875","54.29M","6.04%"
"02/20/2020","8.8824","8.8353","9.0453","8.3538","53.93M","0.52%"
"02/19/2020","8.8366","9.8567","9.8619","8.6938","49.72M","-10.35%"
"02/18/2020","9.8567","9.6609","9.9923","9.1693","48.33M","2.03%"
"02/17/2020","9.6609","9.5787","9.8861","8.7173","74.91M","0.86%"
"02/16/2020","9.5787","10.7137","10.9308","8.9028","75.78M","-10.61%"
"02/15/2020","10.7159","12.0114","12.0662","10.3303","79.51M","-10.78%"
"02/14/2020","12.0113","12.0672","12.0711","11.6842","48.76M","-0.46%"
"02/13/2020","12.0670","12.2168","13.0469","11.5792","80.89M","-1.24%"
"02/12/2020","12.2187","11.9352","12.4587","11.9339","54.26M","2.37%"
"02/11/2020","11.9358","11.8257","12.0894","11.6232","56.93M","0.93%"
"02/10/2020","11.8255","11.7122","12.0740","11.4412","61.95M","0.98%"
"02/09/2020","11.7111","11.6963","12.1334","11.3814","43.39M","0.13%"
"02/08/2020","11.6961","11.7012","11.9375","11.1289","32.42M","-0.05%"
"02/07/2020","11.7021","12.1259","12.2628","11.3671","61.13M","-3.54%"
"02/06/2020","12.1318","12.3388","13.1887","11.1614","82.30M","-1.68%"
"02/05/2020","12.3388","11.4140","12.6228","11.3346","53.30M","8.10%"
"02/04/2020","11.4145","11.7803","11.8985","11.4145","47.08M","-3.11%"
"02/03/2020","11.7808","11.3614","12.2051","11.3062","56.71M","3.68%"
"02/02/2020","11.3625","11.5290","11.7388","11.1606","47.04M","-1.44%"
"02/01/2020","11.5290","11.3356","11.7867","11.0917","52.78M","1.71%"
"01/31/2020","11.3356","12.2821","12.3201","10.7410","68.66M","-7.68%"
"01/30/2020","12.2791","12.2536","12.6865","11.7138","75.57M","0.17%"
"01/29/2020","12.2580","11.4108","12.8455","11.3593","93.92M","7.41%"
"01/28/2020","11.4127","10.4239","11.6893","10.2903","83.34M","9.47%"
"01/27/2020","10.4253","9.1821","11.1244","9.1727","75.39M","13.57%"
"01/26/2020","9.1797","8.3931","9.3582","8.2399","42.23M","9.35%"
"01/25/2020","8.3945","8.6119","8.6428","8.1332","38.37M","-2.52%"
"01/24/2020","8.6119","8.4433","8.8378","7.8902","55.01M","2.00%"
"01/23/2020","8.4429","9.3464","9.3765","8.2057","53.08M","-9.67%"
"01/22/2020","9.3465","8.9365","9.5067","8.7507","48.01M","4.59%"
"01/21/2020","8.9366","8.6377","9.0847","8.3104","45.14M","3.45%"
"01/20/2020","8.6383","8.5223","9.0846","8.0784","62.99M","1.37%"
"01/19/2020","8.5217","8.3002","9.4304","7.7968","96.09M","2.68%"
"01/18/2020","8.2995","9.4750","9.7537","7.9047","97.32M","-12.46%"
"01/17/2020","9.4804","8.4086","11.9893","8.1846","135.54M","12.75%"
"01/16/2020","8.4084","7.9858","8.6041","7.3185","70.02M","5.28%"
"01/15/2020","7.9864","6.7971","8.1041","6.6434","84.63M","17.50%"
"01/14/2020","6.7971","5.4715","6.9662","5.4715","68.29M","24.23%"
"01/13/2020","5.4715","5.5694","5.5844","5.3339","21.56M","-1.75%"
"01/12/2020","5.5689","5.5527","5.6386","5.3906","29.02M","0.29%"
"01/11/2020","5.5527","5.3472","5.7497","5.3174","51.91M","3.86%"
