"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2022","145.643","147.103","147.488","144.972","78.83K","-0.99%"
"12/28/2022","147.103","145.682","148.039","143.830","85.74K","1.04%"
"12/27/2022","145.593","146.937","149.485","144.105","102.32K","-0.91%"
"12/26/2022","146.937","145.272","147.737","144.665","83.64K","1.15%"
"12/25/2022","145.271","143.371","145.670","143.163","56.09K","1.33%"
"12/24/2022","143.371","143.055","144.130","141.802","59.57K","0.22%"
"12/23/2022","143.055","145.466","146.674","139.768","102.37K","-1.70%"
"12/22/2022","145.535","147.306","147.886","143.723","87.13K","-1.20%"
"12/21/2022","147.306","146.924","153.715","146.499","75.43K","0.30%"
"12/20/2022","146.862","143.877","147.480","143.783","77.55K","2.07%"
"12/19/2022","143.882","144.165","145.761","143.118","55.28K","-0.20%"
"12/18/2022","144.165","143.431","145.805","142.776","103.35K","0.51%"
"12/17/2022","143.431","142.002","144.107","138.552","85.51K","0.96%"
"12/16/2022","142.063","148.997","149.292","140.551","126.24K","-4.69%"
"12/15/2022","149.057","148.760","149.703","146.600","120.13K","0.30%"
"12/14/2022","148.614","151.425","152.285","146.727","177.05K","-1.86%"
"12/13/2022","151.425","150.488","152.894","148.379","134.95K","0.65%"
"12/12/2022","150.441","150.544","151.918","148.102","179.11K","-0.07%"
"12/11/2022","150.544","149.537","151.840","149.148","90.13K","0.67%"
"12/10/2022","149.537","149.112","150.631","148.318","70.38K","0.29%"
"12/09/2022","149.112","147.568","149.309","146.304","112.35K","1.09%"
"12/08/2022","147.502","143.895","148.543","143.005","115.11K","2.51%"
"12/07/2022","143.895","143.496","144.296","141.182","93.52K","0.27%"
"12/06/2022","143.514","145.121","146.006","142.132","110.54K","-1.15%"
"12/05/2022","145.190","142.274","145.958","141.490","127.62K","2.05%"
"12/04/2022","142.274","145.298","147.425","142.274","125.72K","-2.08%"
"12/03/2022","145.298","145.525","148.214","143.685","119.59K","-0.16%"
"12/02/2022","145.525","144.407","146.436","143.021","96.97K","0.72%"
"12/01/2022","144.482","142.181","144.826","141.362","139.89K","1.62%"
"11/30/2022","142.181","137.309","142.495","137.309","124.83K","3.54%"
"11/29/2022","137.326","134.891","139.901","134.256","141.90K","1.80%"
"11/28/2022","134.891","136.534","137.141","132.923","85.31K","-1.20%"
"11/27/2022","136.534","138.823","139.570","136.331","74.42K","-1.65%"
"11/26/2022","138.823","136.331","139.362","135.698","91.15K","1.83%"
"11/25/2022","136.331","136.919","138.124","133.942","113.22K","-0.43%"
